"Nom de la borne de recharge","Nom du parc","Adresse","Rue","Suite","Ville","Province","Code Postal","Région","Niveau de recharge","Latitude","Longitude","Coût","Mode de tarification","Type d’emplacement","Puissance (kW)"
"CEA-10426","Saint-Lambert - avenue Argyle - Hôtel de ville","55 Avenue Argyle Saint-Lambert QC J4P 2H3","55 Avenue Argyle","","Saint-Lambert","QC","J4P 2H3","Montérégie","Niveau 2",45.501462,-73.51322,1,"par heure","",7.2
"CEA-10427","Saint-Lambert - rue Elm - Stationnement public","Rue Elm Saint-Lambert QC J4P 3S9","Rue Elm","","Saint-Lambert","QC","J4P 3S9","Montérégie","Niveau 2",45.501099,-73.51154,1,"par heure","",7.2
"CEA-10425","Saint-Lambert - rue Elm - Stationnement public","Rue Elm Saint-Lambert QC J4P 3S9","Rue Elm","","Saint-Lambert","QC","J4P 3S9","Montérégie","Niveau 2",45.501099,-73.51154,1,"par heure","",7.2
"CEA-12348","Saint-Louis-du-Ha! Ha! - Centre des loisirs","233 rue Gauvin Saint-Louis-du-Ha! Ha! QC G0L 3S0","233 rue Gauvin",,"Saint-Louis-du-Ha! Ha!","QC","G0L 3S0","Bas-Saint-Laurent","Niveau 2",47.671042,-68.98082,1,"par heure","",7.2
"CEA-12734","Saint-Léonard-d'Aston","444 Rue de l'Exposition Saint-Léonard-d'Aston QC J0C 1M0","444 Rue de l'Exposition",,"Saint-Léonard-d'Aston","QC","J0C 1M0","Centre-du-Québec","Niveau 2",46.109481,-72.377597,1,"par heure","",7.2
"CEA-12687","Saint-Mathias-sur-Richelieu - 300 rue des Patriotes","300 chemin des Patriotes Saint-Mathias-sur-Richelieu QC J3L 6Z5","300 chemin des Patriotes",,"Saint-Mathias-sur-Richelieu","QC","J3L 6Z5","Montérégie","Niveau 2",45.475639,-73.268097,1,"par heure","",7.2
"CEA-11901","Saint-Mathieu-du-Parc - 1890 chemin Principal","1890 chemin Principal Saint-Mathieu-du-Parc QC G0X 1N0","1890 chemin Principal",,"Saint-Mathieu-du-Parc","QC","G0X 1N0","Mauricie","Niveau 2",46.574881,-72.923931,1,"par heure","",7.2
"CEA-10716","Saint-Polycarpe - Centre sportif Soulanges","100 Rue des Loisirs Saint-Polycarpe QC J0P 1X0","100 Rue des Loisirs","","Saint-Polycarpe","QC","J0P 1X0","Montérégie","Niveau 2",45.300928,-74.30982,1,"par heure","",7.2
"CEA-10723","Saint-Polycarpe - Parc FX Prieur","1263 Chemin Élie-Auclair Saint-Polycarpe QC J0P 1X0","1263 Chemin Élie-Auclair","","Saint-Polycarpe","QC","J0P 1X0","Montérégie","Niveau 2",45.30196,-74.30371,1,"par heure","",7.2
"CEA-12710","Saint-Wenceslas","1065 rue Richard Saint-Wenceslas QC G0Z 1J0","1065 rue Richard",,"Saint-Wenceslas","QC","G0Z 1J0","Centre-du-Québec","Niveau 2",46.165877,-72.32608,1,"par heure","",7.2
"CEA-10204","Sainte-Anne-de-Bellevue - Hôtel de ville","109 Rue Sainte-Anne Sainte-Anne-de-Bellevue QC H9X 1M2","109 Rue Sainte-Anne","","Sainte-Anne-de-Bellevue","QC","H9X 1M2","Montréal","Niveau 2",45.403642,-73.952493,2.5,"par session","",7.2
"CEA-11755","Sainte-Anne-de-Bellevue - Stationnement municipal du Collège","11 Rue du Collège Sainte-Anne-de-Bellevue QC H9X 1X1","11 Rue du Collège",,"Sainte-Anne-de-Bellevue","QC","H9X 1X1","Montréal","Niveau 2",45.404998,-73.953361,2.5,"par session","",7.2
"CEA-12656","Sainte-Anne-des-Plaines - Passage de la Meunerie","195 Boulevard Sainte-Anne Sainte-Anne-des-Plaines QC J5N 1M4","195 Boulevard Sainte-Anne",,"Sainte-Anne-des-Plaines","QC","J5N 1M4","Laurentides","Niveau 2",45.762675,-73.813404,1,"par heure","",7.2
"CEA-12660","Sainte-Anne-des-Plaines - Passage de la Meunerie","195 Boulevard Sainte-Anne Sainte-Anne-des-Plaines QC J5N 1M4","195 Boulevard Sainte-Anne",,"Sainte-Anne-des-Plaines","QC","J5N 1M4","Laurentides","Niveau 2",45.762675,-73.813404,1,"par heure","",7.2
"CEA-12541","Sainte-Béatrix - Hôtel de Ville","861 rue de l'Église Sainte-Béatrix QC J0K 1Y0","861 rue de l'Église",,"Sainte-Béatrix","QC","J0K 1Y0","Lanaudière","Niveau 2",46.194029,-73.620467,1,"par heure","",7.2
"CEA-12549","Sainte-Béatrix - Pavillon du Village","821 Avenue du Parc Sainte-Béatrix QC J0K 1Y0","821 Avenue du Parc",,"Sainte-Béatrix","QC","J0K 1Y0","Lanaudière","Niveau 2",46.192998,-73.620076,1,"par heure","",7.2
"CEA-10460","Sainte-Catherine-de-la-Jacques-Cartier","2 rue Laurier Sainte-Catherine-de-la-Jacques-Cartier QC G3N 1W1","2 rue Laurier",,"Sainte-Catherine-de-la-Jacques-Cartier","QC","G3N 1W1","Capitale-Nationale","Niveau 2",46.844901,-71.617479,3,"par heure","",7.2
"CEA-510","Sainte-Julie - Hôtel de Ville","1580 chemin du Fer-à-Cheval Sainte-Julie QC J3E 2M1","1580 chemin du Fer-à-Cheval",,"Sainte-Julie","QC","J3E 2M1","Montérégie","Niveau 2",45.587364,-73.32596,3.5,"par session","",7.2
"CEA-487","Sainte-Julie - Hôtel de Ville","1580 chemin du Fer-à-Cheval Sainte-Julie QC J3E 2M1","1580 chemin du Fer-à-Cheval",,"Sainte-Julie","QC","J3E 2M1","Montérégie","Niveau 2",45.587364,-73.32596,3.5,"par session","",7.2
"CEA-12388","Sainte-Marguerite-du-Lac-Masson - Hôtel de Ville","88 chemin Masson Sainte-Marguerite-du-Lac-Masson QC J0T 1L0","88 chemin Masson",,"Sainte-Marguerite-du-Lac-Masson","QC","J0T 1L0","Laurentides","Niveau 2",46.031824,-74.057115,1,"par heure","",7.2
"CEA-12711","Sainte-Perpétue","2197 Rang Saint-Joseph Sainte-Perpétue QC J0C 1R0","2197 Rang Saint-Joseph",,"Sainte-Perpétue","QC","J0C 1R0","Centre-du-Québec","Niveau 2",46.084537,-72.470763,1,"par heure","",7.2
"CEA-11057","Sainte-Thérèse - Hôtel de Ville","6 rue de l'Église Sainte-Thérèse QC J7E 3L1","6 rue de l'Église",,"Sainte-Thérèse","QC","J7E 3L1","Laurentides","Niveau 2",45.640083,-73.842829,1,"par heure","",7.2
"CEA-10152","Sainte-Thérèse - Hôtel de Ville","6 rue de l'Église Sainte-Thérèse QC J7E 3L1","6 rue de l'Église",,"Sainte-Thérèse","QC","J7E 3L1","Laurentides","Niveau 2",45.640083,-73.842829,1,"par heure","",7.2
"CEA-12228","Sainte-Victoire-de-Sorel - Parc Armand-Péloquin","347 Montée Sainte-Victoire Sainte-Victoire-de-Sorel QC J0G 1T0","347 Montée Sainte-Victoire",,"Sainte-Victoire-de-Sorel","QC","J0G 1T0","Montérégie","Niveau 2",45.948492,-73.08594,1,"par heure","",7.2
"CEA-11569","Salle municipale (St-Narcisse)","300 Principale Saint-Narcisse QC G0X 2Y0","300 Principale",,"Saint-Narcisse","QC","G0X 2Y0","Mauricie","Niveau 2",46.564238,-72.469671,1,"par heure","",7.2
"CEA-12032","Salle municipale - Saint-Maurice","2431 rang Saint-Jean Saint-Maurice QC G0X 2X0","2431 rang Saint-Jean",,"Saint-Maurice","QC","G0X 2X0","Mauricie","Niveau 2",46.468509,-72.531989,1,"par heure","",7.2
"CEA-13230","Samuel Moskovitch Arena","6985 Chemin Mackle Cote Saint-Luc QC H4W 3C3","6985 Chemin Mackle",,"Cote Saint-Luc","QC","H4W 3C3","Montréal","Niveau 2",45.473395,-73.66993,1,"par heure","",7.2
"CEA-13184","Samuel Moskovitch Arena","6985 Chemin Mackle Cote Saint-Luc QC H4W 3C3","6985 Chemin Mackle",,"Cote Saint-Luc","QC","H4W 3C3","Montréal","Niveau 2",45.473395,-73.66993,1,"par heure","",7.2
"CEA-13229","Samuel Moskovitch Arena","6985 Chemin Mackle Cote Saint-Luc QC H4W 3C3","6985 Chemin Mackle",,"Cote Saint-Luc","QC","H4W 3C3","Montréal","Niveau 2",45.473395,-73.66993,1,"par heure","",7.2
"CEA-13232","Samuel Moskovitch Arena","6985 Chemin Mackle Cote Saint-Luc QC H4W 3C3","6985 Chemin Mackle",,"Cote Saint-Luc","QC","H4W 3C3","Montréal","Niveau 2",45.473395,-73.66993,1,"par heure","",7.2
"CEA-11284","Setlakwe meubles","190 Boulevard Industriel St-Germain de Grantham QC J0C 1K0","190 Boulevard Industriel","","St-Germain de Grantham","QC","J0C 1K0","Centre-du-Québec","Niveau 2",45.858897,-72.579361,1,"par heure","",7.2
"CEA-461","Shawinigan - Aréna Gilles Bourassa","1705 117e rue Shawinigan-Sud QC G9N 6V3","1705 117e rue","","Shawinigan-Sud","QC","G9N 6V3","Mauricie","Niveau 2",46.51708,-72.75541,1,"par heure","",7.2
"CEA-13299","Shawinigan - Bibliothèque Hélène B. Beauséjour","650 8e rue Grand-Mère QC G9T 2B7","650 8e rue","","Grand-Mère","QC","G9T 2B7","Mauricie","Niveau 2",46.613175,-72.69495,1,"par heure","",7.2
"CEA-412","Shawinigan - Bibliothèque de St-Gérard-des-Laurent","1375 chemin Principal St-Gérard-des-Laurentides QC G9R 1E5","1375 chemin Principal","","St-Gérard-des-Laurentides","QC","G9R 1E5","Mauricie","Niveau 2",46.60242,-72.81368,1,"par heure","",7.2
"CEA-453","Shawinigan - Caserne de St-George","509 205e avenue St-George-de-Champlain QC G9T 5J6","509 205e avenue","","St-George-de-Champlain","QC","G9T 5J6","Mauricie","Niveau 2",46.626005,-72.65866,1,"par heure","",7.2
"CEA-440","Shawinigan - Centre Social et Bibliothèque St-Jean","1594 rue principale St-Jean-des-Piles QC G0X 2V0","1594 rue principale","","St-Jean-des-Piles","QC","G0X 2V0","Mauricie","Niveau 2",46.692039,-72.74056,1,"par heure","",7.2
"CEA-13231","Shawinigan - Centre des Arts","2100 boul des Hêtres Shawinigan QC G9N 8R8","2100 boul des Hêtres","","Shawinigan","QC","G9N 8R8","Mauricie","Niveau 2",46.559439,-72.74793,1,"par heure","",7.2
"CEA-12080","Shawinigan - Centre des Arts","2100 boul des Hêtres Shawinigan QC G9N 8R8","2100 boul des Hêtres","","Shawinigan","QC","G9N 8R8","Mauricie","Niveau 2",46.559439,-72.74793,1,"par heure","",7.2
"CEA-450","Shawinigan - Salle communautaire Lupien","1071 37e avenue Lac-à-la-Tortue QC G0X 1L0","1071 37e avenue","","Lac-à-la-Tortue","QC","G0X 1L0","Mauricie","Niveau 2",46.612708,-72.63244,1,"par heure","",7.2
"CEA-441","Shawinigan - Stationnement Mercier","coin Mercier - 4e rue de la Pointe Shawinigan QC G9N 1S1","coin Mercier - 4e rue de la Pointe","","Shawinigan","QC","G9N 1S1","Mauricie","Niveau 2",46.540023,-72.74821,1,"par heure","",7.2
"CEA-11571","Shawinigan - Stationnement Mercier","coin Mercier - 4e rue de la Pointe Shawinigan QC G9N 1S1","coin Mercier - 4e rue de la Pointe","","Shawinigan","QC","G9N 1S1","Mauricie","Niveau 2",46.540023,-72.74821,1,"par heure","",7.2
"CEA-12273","Site patrimonial de pêche Matamajaw","5 Rue St-Jacques Sud Causapscal QC G0J 1J0","5 Rue St-Jacques Sud",,"Causapscal","QC","G0J 1J0","Bas-Saint-Laurent","Niveau 2",48.353251,-67.221528,2,"par heure","",7.2
"CEA-10277","Ski Garceau","190 Chemin du Lac Blanc Saint-Donat-de-Montcalm QC J0T 2C0","190 Chemin du Lac Blanc","","Saint-Donat-de-Montcalm","QC","J0T 2C0","Lanaudière","Niveau 2",46.337653,-74.22065,1,"par heure","",7.2
"CEA-087","Skyline - Faubourg des Prairies","12421 Boulevard Rodolphe Montréal QC H1E 4T4","12421 Boulevard Rodolphe",,"Montréal","QC","H1E 4T4","Montréal","Niveau 2",45.649299,-73.57813,1,"par heure","",7.2
"CEA-11620","Société de transport de Lévis - 1100 rue Saint-Omer","1100 rue Saint-Omer Lévis QC G6V 6N4","1100 rue Saint-Omer",,"Lévis","QC","G6V 6N4","Chaudière-Appalaches","Niveau 2",46.80426,-71.159799,1,"par heure","",7.2
"CEA-11574","Société de transport de Lévis - 1100 rue Saint-Omer","1100 rue Saint-Omer Lévis QC G6V 6N4","1100 rue Saint-Omer",,"Lévis","QC","G6V 6N4","Chaudière-Appalaches","Niveau 2",46.80426,-71.159799,1,"par heure","",7.2
"CEA-11758","Société des casinos - Casino Mont-Tremblant","300 chemin des Pleiades Mont-Tremblant QC J8E 0A7","300 chemin des Pleiades",,"Mont-Tremblant","QC","J8E 0A7","Laurentides","Niveau 2",46.201093,-74.568182,2.5,"par session","",7.2
"CEA-11752","Société des casinos - Casino Mont-Tremblant","300 chemin des Pleiades Mont-Tremblant QC J8E 0A7","300 chemin des Pleiades",,"Mont-Tremblant","QC","J8E 0A7","Laurentides","Niveau 2",46.201093,-74.568182,2.5,"par session","",7.2
"CEA-047","Société des casinos - Casino de Montréal","1 avenue du Casino Montréal QC H3C 4W7","1 avenue du Casino",,"Montréal","QC","H3C 4W7","Montréal","Niveau 2",45.5062154452052,-73.5256634441108,2.5,"par session","",7.2
"CEA-114","Société des casinos - Casino de Montréal","1 avenue du Casino Montréal QC H3C 4W7","1 avenue du Casino",,"Montréal","QC","H3C 4W7","Montréal","Niveau 2",45.5062154452052,-73.5256634441108,2.5,"par session","",7.2
"CEA-11747","Société des casinos - Casino de Montréal","1 avenue du Casino Montréal QC H3C 4W7","1 avenue du Casino",,"Montréal","QC","H3C 4W7","Montréal","Niveau 2",45.5062154452052,-73.5256634441108,2.5,"par session","",7.2
"CEA-11741","Société des casinos - Casino de Montréal","1 avenue du Casino Montréal QC H3C 4W7","1 avenue du Casino",,"Montréal","QC","H3C 4W7","Montréal","Niveau 2",45.5062154452052,-73.5256634441108,2.5,"par session","",7.2
"CEA-11743","Société des casinos - Casino de Montréal","1 avenue du Casino Montréal QC H3C 4W7","1 avenue du Casino",,"Montréal","QC","H3C 4W7","Montréal","Niveau 2",45.5062154452052,-73.5256634441108,2.5,"par session","",7.2
"CEA-11761","Société des casinos - Casino de Montréal","1 avenue du Casino Montréal QC H3C 4W7","1 avenue du Casino",,"Montréal","QC","H3C 4W7","Montréal","Niveau 2",45.5062154452052,-73.5256634441108,2.5,"par session","",7.2
"CEA-11744","Société des casinos - Casino de Montréal","1 avenue du Casino Montréal QC H3C 4W7","1 avenue du Casino",,"Montréal","QC","H3C 4W7","Montréal","Niveau 2",45.5062154452052,-73.5256634441108,2.5,"par session","",7.2
"CEA-11748","Société des casinos - Casino de Montréal","1 avenue du Casino Montréal QC H3C 4W7","1 avenue du Casino",,"Montréal","QC","H3C 4W7","Montréal","Niveau 2",45.5062154452052,-73.5256634441108,2.5,"par session","",7.2
"CEA-040","Société des casinos - Casino du Lac-Leamy","1 boulevard du Casino Gatineau QC J8Y 6W3","1 boulevard du Casino",,"Gatineau","QC","J8Y 6W3","Outaouais","Niveau 2",45.447472,-75.725022,2.5,"par session","",7.2
"CEA-036","Société des casinos - Casino du Lac-Leamy","1 boulevard du Casino Gatineau QC J8Y 6W3","1 boulevard du Casino",,"Gatineau","QC","J8Y 6W3","Outaouais","Niveau 2",45.447472,-75.725022,2.5,"par session","",7.2
"CEA-11751","Société des casinos - Casino du Lac-Leamy","1 boulevard du Casino Gatineau QC J8Y 6W3","1 boulevard du Casino",,"Gatineau","QC","J8Y 6W3","Outaouais","Niveau 2",45.447472,-75.725022,2.5,"par session","",7.2
"CEA-11750","Société des casinos - Casino du Lac-Leamy","1 boulevard du Casino Gatineau QC J8Y 6W3","1 boulevard du Casino",,"Gatineau","QC","J8Y 6W3","Outaouais","Niveau 2",45.447472,-75.725022,2.5,"par session","",7.2
"CEA-11760","Société des casinos - Casino du Lac-Leamy","1 boulevard du Casino Gatineau QC J8Y 6W3","1 boulevard du Casino",,"Gatineau","QC","J8Y 6W3","Outaouais","Niveau 2",45.447472,-75.725022,2.5,"par session","",7.2
"CEA-11519","Société des casinos - Casino du Lac-Leamy","1 boulevard du Casino Gatineau QC J8Y 6W3","1 boulevard du Casino",,"Gatineau","QC","J8Y 6W3","Outaouais","Niveau 2",45.447472,-75.725022,2.5,"par session","",7.2
"CEA-10456","Société immobilière Nord-Sud","394 route 132 Amqui QC G5J 2G6","394 route 132","","Amqui","QC","G5J 2G6","Bas-Saint-Laurent","Niveau 2",48.4755328963467,-67.4401495925903,2.5,"par session","",7.2
"CEA-11845","Sportium Municipal","425 Boulevard St-Joseph ST-TITE QC G0X 3H0","425 Boulevard St-Joseph",,"ST-TITE","QC","G0X 3H0","Mauricie","Niveau 2",46.730463,-72.560743,1,"par heure","",7.2
"CEA-10241","St-Agapit - Complexe des Seigneuries","1080 avenue Bergeron Saint-Agapit QC G0S 1Z0","1080 avenue Bergeron","","Saint-Agapit","QC","G0S 1Z0","Chaudière-Appalaches","Niveau 2",46.563661,-71.43698,1,"par heure","",7.2
"CEA-395","St-Alexandre - Pavillon des Loisirs","440 rue Bernard St-Alexandre QC J0J 1S0","440 rue Bernard","","St-Alexandre","QC","J0J 1S0","Montérégie","Niveau 2",45.240022,-73.12131,2.5,"par session","",7.2
"CEA-13405","St-Anne-de-Sabrevois - Hôtel de Ville","1218 chemin des Patriotes Sabrevois QC J0J 2G0","1218 chemin des Patriotes","","Sabrevois","QC","J0J 2G0","Montérégie","Niveau 2",45.205385,-73.22799,2.5,"par session","",7.2
"CEA-10080","St-Augustin - Complex sportif multifonctionnel","230 Route de Fossambault Saint-Augustin-de-Desmaures QC G3A 0C4","230 Route de Fossambault","","Saint-Augustin-de-Desmaures","QC","G3A 0C4","Capitale-Nationale","Niveau 2",46.7482180826561,-71.4614171412086,2.5,"par session","",7.2
"CEA-10138","St-Augustin - Complex sportif multifonctionnel","230 Route de Fossambault Saint-Augustin-de-Desmaures QC G3A 0C4","230 Route de Fossambault","","Saint-Augustin-de-Desmaures","QC","G3A 0C4","Capitale-Nationale","Niveau 2",46.7482180826561,-71.4614171412086,2.5,"par session","",7.2
"CEA-10915","St-Blaise-sur-Richelieu - Hôtel de Ville (Public)","795 rue des Loisirs St-Blaise-sur-Richelieu QC J0J 1W0","795 rue des Loisirs","","St-Blaise-sur-Richelieu","QC","J0J 1W0","Montérégie","Niveau 2",45.209897,-73.28821,1,"par heure","",7.2
"CEA-10414","St-Bruno - Aréna Michael-Bilodeau","201 Boul. Clairevue E. Saint-Bruno-de-Montarville QC J3V 4W4","201 Boul. Clairevue E.","","Saint-Bruno-de-Montarville","QC","J3V 4W4","Montérégie","Niveau 2",45.533158,-73.34159,1,"par heure","",7.2
"CEA-10417","St-Bruno - Aréna Michael-Bilodeau","201 Boul. Clairevue E. Saint-Bruno-de-Montarville QC J3V 4W4","201 Boul. Clairevue E.","","Saint-Bruno-de-Montarville","QC","J3V 4W4","Montérégie","Niveau 2",45.533158,-73.34159,1,"par heure","",7.2
"CEA-10410","St-Bruno - Centre Marcel-Dulude","530 boul. Clairevue O. Saint-Bruno-de-Montarville QC J3V 6E1","530 boul. Clairevue O.",,"Saint-Bruno-de-Montarville","QC","J3V 6E1","Montérégie","Niveau 2",45.520357,-73.36036,1,"par heure","",7.2
"CEA-10415","St-Bruno - Centre Marcel-Dulude","530 boul. Clairevue O. Saint-Bruno-de-Montarville QC J3V 6E1","530 boul. Clairevue O.",,"Saint-Bruno-de-Montarville","QC","J3V 6E1","Montérégie","Niveau 2",45.520357,-73.36036,1,"par heure","",7.2
"CEA-10197","St-Colomban - Centre Récréatif et Communautaire","323 montée de l'Église Saint-Colomban QC J5K 1A1","323, montée de l'Église",,"Saint-Colomban","QC","J5K 1A1","Laurentides","Niveau 2",45.73731,-74.137307,1,"par heure","",7.2
"CEA-11162","St-Donat - Place de l'Église","473 rue Principale Saint-Donat QC J0T 2C0","473 rue Principale","","Saint-Donat","QC","J0T 2C0","Lanaudière","Niveau 2",46.3183033962374,-74.2210422453689,1,"par heure","",7.2
"CEA-10093","St-Donat - Place de l'Église","473 rue Principale Saint-Donat QC J0T 2C0","473 rue Principale","","Saint-Donat","QC","J0T 2C0","Lanaudière","Niveau 2",46.3183033962374,-74.2210422453689,1,"par heure","",7.2
"CEA-10088","St-Eugène - Dépanneur Général","10 rue Principale St-Eugène-De-Ladrière QC G0L 1P0","10 rue Principale","","St-Eugène-De-Ladrière","QC","G0L 1P0","Bas-Saint-Laurent","Niveau 2",48.253224,-68.794738,2.5,"par session","",7.2
"CEA-12707","St-Eustache - Parc Boisé des Moissons","53 25e Avenue Saint-Eustache QC J7P 5P4","53 25e Avenue",,"Saint-Eustache","QC","J7P 5P4","Laurentides","Niveau 2",45.568879,-73.868471,1,"par heure","",7.2
"CEA-12699","St-Eustache - Stationnement Dorion","143 Dorion Saint-Eustache QC J7R 2N6","143 Dorion",,"Saint-Eustache","QC","J7R 2N6","Laurentides","Niveau 2",45.5592,-73.892846,1,"par heure","",7.2
"CEA-431","St-Ferdinand - Hotel de Ville","375 Rue Principale Saint-Ferdinand QC G0N 1N0","375, Rue Principale",,"Saint-Ferdinand","QC","G0N 1N0","Centre-du-Québec","Niveau 2",46.10995979999999,-71.5725178,2.5,"par session","",7.2
"CEA-11051","St-Félicien - 1058 Boul. Sacré Coeur","1058 Boulevard Sacré Coeur Saint-Félicien QC G8K 1R1","1058 Boulevard Sacré Coeur",,"Saint-Félicien","QC","G8K 1R1","Saguenay - Lac-Saint-Jean","Niveau 2",48.650519,-72.443056,1,"par heure","",7.2
"CEA-284","St-Félicien - Hôtel de Ville","1207 boul St-Félicien Saint-Félicien QC G8K 2C1","1207 boul St-Félicien",,"Saint-Félicien","QC","G8K 2C1","Saguenay - Lac-Saint-Jean","Niveau 2",48.652997,-72.446804,1,"par heure","",7.2
"CEA-12552","St-Gédéon - Parc St-Antoine","124 rue de la Plage Saint-Gédéon QC G0W 2P0","124 rue de la Plage",,"Saint-Gédéon","QC","G0W 2P0","Saguenay - Lac-Saint-Jean","Niveau 2",48.4909675,-71.78083654,1,"par heure","",7.2
"CEA-287","St-Hubert - Alma","75 Boul. St-Luc Alma QC G8B 6W7","75 Boul. St-Luc","","Alma","QC","G8B 6W7","Saguenay - Lac-Saint-Jean","Niveau 2",48.535162,-71.649136,1,"par heure","",7.2
"CEA-10061","St-Hubert - Arthabaska","609 Boul. des Bois Francs Sud Victoriaville QC G6P 5X1","609 Boul. des Bois Francs Sud","","Victoriaville","QC","G6P 5X1","Centre-du-Québec","Niveau 2",46.047783455426,-71.9334653926944,1,"par heure","",7.2
"CEA-10060","St-Hubert - Baie-Comeau","1149 boul. Blanche Baie-Comeau QC G5C 2C6","1149 boul. Blanche","","Baie-Comeau","QC","G5C 2C6","Côte-Nord","Niveau 2",49.196302,-68.26221,1,"par heure","",7.2
"CEA-470","St-Hubert - Beauport","3410 boul. Ste-Anne Québec QC G1E 3L7","3410 boul. Ste-Anne","","Québec","QC","G1E 3L7","Capitale-Nationale","Niveau 2",46.852512,-71.19589,1,"par heure","",7.2
"CEA-10050","St-Hubert - Beaupré","9752 boul. St-Anne Ste-Anne-de-Beaupré QC G0A 3C0","9752 boul. St-Anne",,"Ste-Anne-de-Beaupré","QC","G0A 3C0","Capitale-Nationale","Niveau 2",47.020154,-70.93309,1,"par heure","",7.2
"CEA-10120","St-Hubert - Berthierville","1091 av Gilles-Villeneuve Berthierville QC J0K 1A0","1091 av Gilles-Villeneuve",,"Berthierville","QC","J0K 1A0","Lanaudière","Niveau 2",46.0883518674836,-73.1966844907379,1,"par heure","",7.2
"CEA-10064","St-Hubert - Boul. Laurier Qc","2905 boul. Laurier Ste-Foy QC G1V 2M2","2905 boul. Laurier","","Ste-Foy","QC","G1V 2M2","Capitale-Nationale","Niveau 2",46.765691,-71.290551,1,"par heure","",7.2
"CEB-10101","St-Hubert - Bouvier","1016 Rue Bouvier Québec QC G2K 0M4","1016 Rue Bouvier","","Québec","QC","G2K 0M4","Capitale-Nationale","Niveau 2",46.831853,-71.28106,1,"par heure","",7.2
